## Generation 0 
{'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -527.0240302300016, 'robot_pos': [147.06649780273438, 579.7824096679688, 1.9906102418899536], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -727.2202741924167, 'robot_pos': [568.5863037109375, 579.79736328125, 0.45370373129844666], 'collision': 216, 'exit_reached': 0.0}
{'dist_obj': -548.2707080618795, 'robot_pos': [492.9174499511719, 396.42718505859375, -1.2486696243286133], 'collision': 387, 'exit_reached': 0.0}
{'dist_obj': -734.4275758765546, 'robot_pos': [578.5886840820312, 580.0477294921875, 0.4307757318019867], 'collision': 285, 'exit_reached': 0.0}
{'dist_obj': -503.1303375909394, 'robot_pos': [18.91073226928711, 561.44970703125, -0.6457393169403076], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -503.16538089848603, 'robot_pos': [18.94048500061035, 561.4873046875, -0.6465709209442139], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -734.3772914092859, 'robot_pos': [578.6007080078125, 579.9647216796875, 0.43056198954582214], 'collision': 285, 'exit_reached': 0.0}
{'dist_obj': -326.6812362838592, 'robot_pos': [216.835205078125, 346.57171630859375, 1.027697205543518], 'collision': 205, 'exit_reached': 0.0}
{'dist_obj': -557.1083159617613, 'robot_pos': [499.1065368652344, 402.8631286621094, -1.2063195705413818], 'collision': 398, 'exit_reached': 0.0}
{'dist_obj': -660.9559540193986, 'robot_pos': [552.5123291015625, 500.7883605957031, -1.105816125869751], 'collision': 954, 'exit_reached': 0.0}
{'dist_obj': -721.3627792614456, 'robot_pos': [560.8245239257812, 579.1715087890625, 0.46206244826316833], 'collision': 286, 'exit_reached': 0.0}
{'dist_obj': -504.68361903529905, 'robot_pos': [17.970407485961914, 562.9304809570312, -1.046665072441101], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -629.4612423900467, 'robot_pos': [565.6895751953125, 434.8326416015625, 2.153045415878296], 'collision': 352, 'exit_reached': 0.0}
{'dist_obj': -500.9095633505598, 'robot_pos': [386.8501892089844, 439.5778503417969, -0.6027263402938843], 'collision': 422, 'exit_reached': 0.0}
{'dist_obj': -734.4275758765546, 'robot_pos': [578.5886840820312, 580.0477294921875, 0.4307757318019867], 'collision': 285, 'exit_reached': 0.0}
{'dist_obj': -496.661701876281, 'robot_pos': [381.7641296386719, 438.3393859863281, -0.14816251397132874], 'collision': 417, 'exit_reached': 0.0}
{'dist_obj': -502.03130319966056, 'robot_pos': [17.108131408691406, 560.1956787109375, 3.1006698608398438], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -499.1486024768107, 'robot_pos': [17.76459503173828, 557.3585205078125, 3.0918428897857666], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -497.7270484737314, 'robot_pos': [382.0267333984375, 439.51416015625, -1.1467119455337524], 'collision': 426, 'exit_reached': 0.0}
{'dist_obj': -659.0501101205413, 'robot_pos': [465.23236083984375, 579.7439575195312, 2.0666451454162598], 'collision': 710, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -530.0034482273369, 'robot_pos': [283.68731689453125, 540.4868774414062, -2.508622884750366], 'collision': 201, 'exit_reached': 0.0}
{'dist_obj': -712.515645077844, 'robot_pos': [547.26708984375, 579.8551025390625, 0.23750096559524536], 'collision': 274, 'exit_reached': 0.0}
{'dist_obj': -709.5372322524557, 'robot_pos': [543.6671142578125, 579.1427612304688, -3.022552728652954], 'collision': 283, 'exit_reached': 0.0}
{'dist_obj': -523.4652462845045, 'robot_pos': [224.53134155273438, 556.9359130859375, 0.572676420211792], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -661.006628495572, 'robot_pos': [496.3182678222656, 556.544189453125, 0.47060856223106384], 'collision': 955, 'exit_reached': 0.0}
{'dist_obj': -521.0065193950815, 'robot_pos': [25.323444366455078, 579.8512573242188, 2.4736690521240234], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -531.951288319385, 'robot_pos': [289.427490234375, 539.9324951171875, -2.559269666671753], 'collision': 197, 'exit_reached': 0.0}
{'dist_obj': -734.4275758765546, 'robot_pos': [578.5886840820312, 580.0477294921875, 0.4307757318019867], 'collision': 285, 'exit_reached': 0.0}
{'dist_obj': -318.1507263191673, 'robot_pos': [154.43603515625, 363.8119812011719, -0.08749192953109741], 'collision': 332, 'exit_reached': 0.0}
{'dist_obj': -734.4275758765546, 'robot_pos': [578.5886840820312, 580.0477294921875, 0.4307757318019867], 'collision': 285, 'exit_reached': 0.0}
{'dist_obj': -530.0103019939532, 'robot_pos': [162.3260040283203, 580.0387573242188, 1.6617982387542725], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -491.1873839302779, 'robot_pos': [44.50537109375, 550.9429321289062, -0.29778680205345154], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -734.3772914092859, 'robot_pos': [578.6007080078125, 579.9647216796875, 0.43056198954582214], 'collision': 285, 'exit_reached': 0.0}
{'dist_obj': -644.4163565422433, 'robot_pos': [577.64453125, 443.81842041015625, -0.6722394227981567], 'collision': 330, 'exit_reached': 0.0}
{'dist_obj': -498.0312558290477, 'robot_pos': [195.51983642578125, 539.2384643554688, 0.3389352858066559], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -315.96344966854866, 'robot_pos': [204.9895477294922, 340.73284912109375, -2.116523504257202], 'collision': 208, 'exit_reached': 0.0}
{'dist_obj': -501.0400727564281, 'robot_pos': [17.745866775512695, 559.2551879882812, -1.8227192163467407], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -518.1240881858215, 'robot_pos': [70.81661224365234, 578.0111694335938, 1.4994401931762695], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -501.4009900120395, 'robot_pos': [386.9984436035156, 440.0986328125, -0.1838807761669159], 'collision': 511, 'exit_reached': 0.0}
{'dist_obj': -734.3974857735769, 'robot_pos': [578.5940551757812, 579.9998779296875, 0.4306574761867523], 'collision': 285, 'exit_reached': 0.0}
{'dist_obj': -499.49942130243835, 'robot_pos': [381.97918701171875, 441.875732421875, -1.1426554918289185], 'collision': 408, 'exit_reached': 0.0}
{'dist_obj': -542.3138711470708, 'robot_pos': [267.4647521972656, 561.0615844726562, -2.539978504180908], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -503.73709556044656, 'robot_pos': [17.167512893676758, 561.9127807617188, -0.6741101741790771], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -490.8620137398973, 'robot_pos': [272.13818359375, 502.6543884277344, 0.6048993468284607], 'collision': 138, 'exit_reached': 0.0}
{'dist_obj': -506.5446685812918, 'robot_pos': [388.0423889160156, 445.97369384765625, -1.140325903892517], 'collision': 415, 'exit_reached': 0.0}
{'dist_obj': -497.0285931767884, 'robot_pos': [19.74191665649414, 555.3955078125, 3.0560426712036133], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -622.6154631537952, 'robot_pos': [406.8255920410156, 577.0706176757812, 1.4430150985717773], 'collision': 267, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -648.4472387863226, 'robot_pos': [577.441162109375, 450.81768798828125, 1.6727800369262695], 'collision': 328, 'exit_reached': 0.0}
{'dist_obj': -543.7761276647568, 'robot_pos': [262.9811706542969, 564.4711303710938, -2.5267255306243896], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -502.0668358077954, 'robot_pos': [17.39432144165039, 560.2557983398438, 3.0880956649780273], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -531.7404517803346, 'robot_pos': [174.7675323486328, 579.2073974609375, 1.9577078819274902], 'collision': 308, 'exit_reached': 0.0}
{'dist_obj': -395.61080955288895, 'robot_pos': [62.655330657958984, 455.6018981933594, -0.6089930534362793], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -543.9709562155992, 'robot_pos': [271.28192138671875, 561.2627563476562, -2.5435259342193604], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -723.8538691616399, 'robot_pos': [564.0758056640625, 579.4920654296875, 0.4588180482387543], 'collision': 284, 'exit_reached': 0.0}
{'dist_obj': -485.81868723973736, 'robot_pos': [329.60845947265625, 464.14239501953125, 1.1661396026611328], 'collision': 91, 'exit_reached': 0.0}
{'dist_obj': -734.3974425568265, 'robot_pos': [578.5940551757812, 579.9998168945312, 0.430656760931015], 'collision': 285, 'exit_reached': 0.0}
{'dist_obj': -533.8948268777574, 'robot_pos': [216.86744689941406, 570.32958984375, 1.4313770532608032], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -530.6202960466934, 'robot_pos': [288.27435302734375, 539.008056640625, -2.5786192417144775], 'collision': 474, 'exit_reached': 0.0}
{'dist_obj': -498.57388829742274, 'robot_pos': [19.300352096557617, 556.909912109375, -1.0068367719650269], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -527.5545751999975, 'robot_pos': [160.62307739257812, 577.8695068359375, 1.5853981971740723], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -557.5984333979624, 'robot_pos': [500.3452453613281, 402.0702819824219, -1.1584075689315796], 'collision': 386, 'exit_reached': 0.0}
{'dist_obj': -719.018083627904, 'robot_pos': [578.5120239257812, 558.1287841796875, 0.9509665966033936], 'collision': 284, 'exit_reached': 0.0}
{'dist_obj': -735.5095292365784, 'robot_pos': [580.4472045898438, 579.7200927734375, 2.418510675430298], 'collision': 601, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -318.34676380114297, 'robot_pos': [155.7256317138672, 363.6136779785156, -0.13916632533073425], 'collision': 155, 'exit_reached': 0.0}
{'dist_obj': -410.0065524593385, 'robot_pos': [98.91973114013672, 468.1551513671875, -0.36758923530578613], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -530.5081431967711, 'robot_pos': [282.27484130859375, 541.6978149414062, -2.5936412811279297], 'collision': 209, 'exit_reached': 0.0}
{'dist_obj': -524.8852811883088, 'robot_pos': [151.7835693359375, 576.7981567382812, 1.5853981971740723], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -522.5047409736464, 'robot_pos': [111.31501007080078, 579.9788208007812, 1.9853981733322144], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -734.4275758765546, 'robot_pos': [578.5886840820312, 580.0477294921875, 0.4307757318019867], 'collision': 285, 'exit_reached': 0.0}
{'dist_obj': -529.788422394325, 'robot_pos': [290.8473815917969, 536.8493041992188, -2.5935134887695312], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -735.2263179399706, 'robot_pos': [580.4183349609375, 579.34814453125, 1.6978999376296997], 'collision': 587, 'exit_reached': 0.0}
{'dist_obj': -630.6557315064041, 'robot_pos': [566.7177124023438, 435.45147705078125, 0.935371994972229], 'collision': 342, 'exit_reached': 0.0}
{'dist_obj': -641.4626516861355, 'robot_pos': [458.1038818359375, 562.978759765625, 0.37014931440353394], 'collision': 954, 'exit_reached': 0.0}
{'dist_obj': -630.0241247148277, 'robot_pos': [565.896728515625, 435.4981994628906, 0.5153505206108093], 'collision': 334, 'exit_reached': 0.0}
{'dist_obj': -524.8852811883088, 'robot_pos': [151.7835693359375, 576.7981567382812, 1.5853981971740723], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -723.4470956926655, 'robot_pos': [579.1278076171875, 563.8670654296875, 1.009814977645874], 'collision': 292, 'exit_reached': 0.0}
{'dist_obj': -734.4275758765546, 'robot_pos': [578.5886840820312, 580.0477294921875, 0.4307757318019867], 'collision': 285, 'exit_reached': 0.0}
{'dist_obj': -734.4275758765546, 'robot_pos': [578.5886840820312, 580.0477294921875, 0.4307757318019867], 'collision': 285, 'exit_reached': 0.0}
{'dist_obj': -493.79296106387534, 'robot_pos': [18.790342330932617, 552.0703735351562, -0.6385517120361328], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -537.0423334064196, 'robot_pos': [201.55714416503906, 578.0502319335938, 0.7878710031509399], 'collision': 96, 'exit_reached': 0.0}
{'dist_obj': -528.5189120800746, 'robot_pos': [154.67962646484375, 579.96923828125, 1.5874677896499634], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -504.2998577519373, 'robot_pos': [16.959110260009766, 562.4597778320312, 2.994493007659912], 'collision': 284, 'exit_reached': 0.0}
{'dist_obj': -525.5504301150851, 'robot_pos': [143.24658203125, 578.9154663085938, 1.5256211757659912], 'collision': 94, 'exit_reached': 0.0}
{'dist_obj': -485.95197118577767, 'robot_pos': [328.55340576171875, 465.0041809082031, 1.1391907930374146], 'collision': 184, 'exit_reached': 0.0}
{'dist_obj': -734.3501446414642, 'robot_pos': [578.6052856445312, 579.9218139648438, 0.43045875430107117], 'collision': 285, 'exit_reached': 0.0}
{'dist_obj': -527.0240302300016, 'robot_pos': [147.06649780273438, 579.7824096679688, 1.9853981733322144], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -501.8711765418697, 'robot_pos': [17.224376678466797, 560.044921875, 3.0916712284088135], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -502.7660701186376, 'robot_pos': [387.0005798339844, 441.8957214355469, -1.283935785293579], 'collision': 483, 'exit_reached': 0.0}
{'dist_obj': -502.26270357422936, 'robot_pos': [388.0678405761719, 440.31475830078125, 1.0266741514205933], 'collision': 414, 'exit_reached': 0.0}
{'dist_obj': -502.73801308811795, 'robot_pos': [19.179113388061523, 561.0780029296875, -0.6357367038726807], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -501.3093425888081, 'robot_pos': [17.866191864013672, 559.5355834960938, -3.13468599319458], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -732.6091950764161, 'robot_pos': [578.070068359375, 577.9957885742188, -2.2202963829040527], 'collision': 298, 'exit_reached': 0.0}
{'dist_obj': -410.43550905049534, 'robot_pos': [20.466583251953125, 468.5271301269531, 3.0880658626556396], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -526.972618067058, 'robot_pos': [221.29298400878906, 561.681884765625, 2.89884877204895], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -329.34180072253014, 'robot_pos': [219.66273498535156, 348.0517883300781, 1.0014458894729614], 'collision': 202, 'exit_reached': 0.0}
{'dist_obj': -528.7054406173123, 'robot_pos': [220.2274169921875, 563.8418579101562, 2.7009336948394775], 'collision': 273, 'exit_reached': 0.0}
{'dist_obj': -735.1445341998144, 'robot_pos': [579.8676147460938, 579.7837524414062, -2.266500473022461], 'collision': 294, 'exit_reached': 0.0}
{'dist_obj': -527.0240302300016, 'robot_pos': [147.06649780273438, 579.7824096679688, 1.9853981733322144], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -321.90954230874564, 'robot_pos': [154.5876922607422, 367.69940185546875, -0.07563585042953491], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -533.4285615214214, 'robot_pos': [286.14398193359375, 543.1199951171875, -2.5863380432128906], 'collision': 206, 'exit_reached': 0.0}
{'dist_obj': -519.3958900314633, 'robot_pos': [101.0645523071289, 577.77001953125, 1.4440677165985107], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -553.2989431575133, 'robot_pos': [495.54925537109375, 401.22802734375, -1.254331350326538], 'collision': 385, 'exit_reached': 0.0}
{'dist_obj': -734.3974857735769, 'robot_pos': [578.5940551757812, 579.9998779296875, 0.4306574761867523], 'collision': 285, 'exit_reached': 0.0}
{'dist_obj': -525.5504301150851, 'robot_pos': [143.24658203125, 578.9154663085938, 1.5256211757659912], 'collision': 94, 'exit_reached': 0.0}
{'dist_obj': -520.2991044026612, 'robot_pos': [226.59617614746094, 552.9065551757812, 0.5465043783187866], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -715.8778561791173, 'robot_pos': [554.2315673828125, 577.89599609375, -2.203916072845459], 'collision': 276, 'exit_reached': 0.0}
{'dist_obj': -530.3031185142397, 'robot_pos': [283.8338623046875, 540.7492065429688, -2.5942609310150146], 'collision': 204, 'exit_reached': 0.0}
{'dist_obj': -734.4275758765546, 'robot_pos': [578.5886840820312, 580.0477294921875, 0.4307757318019867], 'collision': 285, 'exit_reached': 0.0}
{'dist_obj': -734.3772914092859, 'robot_pos': [578.6007080078125, 579.9647216796875, 0.43056198954582214], 'collision': 285, 'exit_reached': 0.0}
{'dist_obj': -501.62578989757105, 'robot_pos': [18.746479034423828, 559.9265747070312, 3.1168649196624756], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -734.4275758765546, 'robot_pos': [578.5886840820312, 580.0477294921875, 0.4307757318019867], 'collision': 285, 'exit_reached': 0.0}
{'dist_obj': -502.03775638350254, 'robot_pos': [17.11374282836914, 560.20263671875, 3.100553035736084], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -543.1975806533436, 'robot_pos': [264.41632080078125, 563.2669067382812, -2.517228603363037], 'collision': 194, 'exit_reached': 0.0}
{'dist_obj': -521.9519135595931, 'robot_pos': [403.2701416015625, 453.1913146972656, 1.3877016305923462], 'collision': 948, 'exit_reached': 0.0}
{'dist_obj': -261.86612275643756, 'robot_pos': [64.12972259521484, 321.83355712890625, 0.7039293050765991], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -460.3344738892597, 'robot_pos': [309.2667541503906, 447.00634765625, 0.5478063225746155], 'collision': 954, 'exit_reached': 0.0}
{'dist_obj': -515.6408050652518, 'robot_pos': [397.70074462890625, 449.67120361328125, -0.14251920580863953], 'collision': 465, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -525.0421949479868, 'robot_pos': [152.21946716308594, 576.8799438476562, 1.5737028121948242], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -734.4275758765546, 'robot_pos': [578.5886840820312, 580.0477294921875, 0.4307757318019867], 'collision': 285, 'exit_reached': 0.0}
{'dist_obj': -501.696855237615, 'robot_pos': [18.807708740234375, 560.0029296875, 3.1155362129211426], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -537.4284021861845, 'robot_pos': [276.3540344238281, 551.9555053710938, -0.2610398232936859], 'collision': 195, 'exit_reached': 0.0}
{'dist_obj': -734.4276189742585, 'robot_pos': [578.5887451171875, 580.0477294921875, 0.430776447057724], 'collision': 285, 'exit_reached': 0.0}
{'dist_obj': -734.376383894461, 'robot_pos': [578.6007080078125, 579.9634399414062, 0.43056127429008484], 'collision': 285, 'exit_reached': 0.0}
{'dist_obj': -502.0685367594127, 'robot_pos': [17.14069366455078, 560.23583984375, 3.0999808311462402], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -513.6552131626073, 'robot_pos': [396.5428466796875, 448.0471496582031, -1.16790771484375], 'collision': 476, 'exit_reached': 0.0}
{'dist_obj': -440.29404534034353, 'robot_pos': [111.85200500488281, 497.23016357421875, 0.1902151107788086], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -732.4573619065418, 'robot_pos': [577.6742553710938, 578.1767578125, 1.3970187902450562], 'collision': 289, 'exit_reached': 0.0}
{'dist_obj': -524.8852811883088, 'robot_pos': [151.7835693359375, 576.7981567382812, 1.5853981971740723], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -545.7080954629398, 'robot_pos': [265.5202331542969, 565.5281982421875, 2.6655542850494385], 'collision': 522, 'exit_reached': 0.0}
{'dist_obj': -319.32609270010937, 'robot_pos': [156.74359130859375, 364.3186340332031, -0.1414712369441986], 'collision': 245, 'exit_reached': 0.0}
{'dist_obj': -526.7807162504041, 'robot_pos': [141.92237854003906, 580.3716430664062, 3.015493392944336], 'collision': 118, 'exit_reached': 0.0}
{'dist_obj': -483.91241882554516, 'robot_pos': [189.67202758789062, 526.2149658203125, 0.34599077701568604], 'collision': 954, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -502.73102076378717, 'robot_pos': [19.173076629638672, 561.0704956054688, -0.6355581283569336], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -499.4175009403401, 'robot_pos': [383.0312194824219, 440.8788146972656, -0.12718233466148376], 'collision': 420, 'exit_reached': 0.0}
{'dist_obj': -727.6906653638953, 'robot_pos': [579.8304443359375, 569.2249145507812, 1.7238494157791138], 'collision': 295, 'exit_reached': 0.0}
{'dist_obj': -525.8567205973202, 'robot_pos': [225.2799072265625, 559.2072143554688, -3.079049587249756], 'collision': 9, 'exit_reached': 0.0}
{'dist_obj': -524.8852811883088, 'robot_pos': [151.7835693359375, 576.7981567382812, 1.5853981971740723], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -553.9718571693145, 'robot_pos': [497.8753967285156, 399.3375244140625, -1.1973873376846313], 'collision': 382, 'exit_reached': 0.0}
{'dist_obj': -447.01382625864585, 'robot_pos': [292.1438903808594, 442.00860595703125, 0.2992129921913147], 'collision': 954, 'exit_reached': 0.0}
{'dist_obj': -503.2339729963873, 'robot_pos': [18.998252868652344, 561.5608520507812, -0.648188591003418], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -727.1996288654028, 'robot_pos': [567.87890625, 580.459716796875, 0.27535441517829895], 'collision': 281, 'exit_reached': 0.0}
{'dist_obj': -628.9589393876098, 'robot_pos': [565.5919189453125, 434.1205139160156, 0.12064369767904282], 'collision': 349, 'exit_reached': 0.0}
{'dist_obj': -733.8970194125706, 'robot_pos': [579.7094116210938, 578.1765747070312, -2.2374706268310547], 'collision': 282, 'exit_reached': 0.0}
{'dist_obj': -526.3933259639243, 'robot_pos': [222.74893188476562, 560.6023559570312, 0.5856738090515137], 'collision': 85, 'exit_reached': 0.0}
{'dist_obj': -734.3974425568265, 'robot_pos': [578.5940551757812, 579.9998168945312, 0.430656760931015], 'collision': 285, 'exit_reached': 0.0}
{'dist_obj': -418.12192154991294, 'robot_pos': [166.4242706298828, 464.3511047363281, 0.23888224363327026], 'collision': 326, 'exit_reached': 0.0}
{'dist_obj': -592.2886086424515, 'robot_pos': [531.3037719726562, 418.7179260253906, -1.1250604391098022], 'collision': 396, 'exit_reached': 0.0}
{'dist_obj': -605.9875548046984, 'robot_pos': [543.6943969726562, 425.048828125, -1.2585041522979736], 'collision': 346, 'exit_reached': 0.0}
{'dist_obj': -539.6750780194295, 'robot_pos': [483.54364013671875, 394.4547424316406, -1.251293659210205], 'collision': 389, 'exit_reached': 0.0}
{'dist_obj': -527.0240302300016, 'robot_pos': [147.06649780273438, 579.7824096679688, 1.9853981733322144], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -640.5045765370193, 'robot_pos': [437.6094055175781, 577.3560180664062, 1.493021011352539], 'collision': 789, 'exit_reached': 0.0}
{'dist_obj': -539.3156041118508, 'robot_pos': [203.97634887695312, 579.7423706054688, 0.9015082120895386], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -726.9059997090633, 'robot_pos': [568.4735107421875, 579.468017578125, 0.42129573225975037], 'collision': 283, 'exit_reached': 0.0}
{'dist_obj': -527.0751214445876, 'robot_pos': [218.77108764648438, 562.5932006835938, 1.4386603832244873], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -475.1238296401465, 'robot_pos': [301.4243469238281, 469.21502685546875, -0.34969136118888855], 'collision': 68, 'exit_reached': 0.0}
{'dist_obj': -532.3737092299112, 'robot_pos': [283.8900451660156, 543.0062255859375, -2.5175468921661377], 'collision': 146, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -734.3974857735769, 'robot_pos': [578.5940551757812, 579.9998779296875, 0.4306574761867523], 'collision': 285, 'exit_reached': 0.0}
{'dist_obj': -730.1328923441932, 'robot_pos': [572.4071044921875, 580.1278686523438, 0.45367273688316345], 'collision': 298, 'exit_reached': 0.0}
{'dist_obj': -527.779015223445, 'robot_pos': [153.4957733154297, 579.431640625, 1.650953769683838], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -726.9059997090633, 'robot_pos': [568.4735107421875, 579.468017578125, 0.42129573225975037], 'collision': 283, 'exit_reached': 0.0}
{'dist_obj': -734.4275758765546, 'robot_pos': [578.5886840820312, 580.0477294921875, 0.4307757318019867], 'collision': 285, 'exit_reached': 0.0}
{'dist_obj': -423.6672877330847, 'robot_pos': [173.56349182128906, 468.163330078125, -0.8907403945922852], 'collision': 9, 'exit_reached': 0.0}
{'dist_obj': -728.4528713425655, 'robot_pos': [578.4381103515625, 571.7279663085938, 1.5450366735458374], 'collision': 286, 'exit_reached': 0.0}
{'dist_obj': -534.899739991607, 'robot_pos': [281.2886047363281, 546.9795532226562, -2.5902509689331055], 'collision': 203, 'exit_reached': 0.0}
{'dist_obj': -734.4275758765546, 'robot_pos': [578.5886840820312, 580.0477294921875, 0.4307757318019867], 'collision': 285, 'exit_reached': 0.0}
{'dist_obj': -477.94795888907197, 'robot_pos': [322.47857666015625, 459.42364501953125, 2.0899853706359863], 'collision': 22, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -529.3972697478986, 'robot_pos': [283.99505615234375, 539.674560546875, -2.636505603790283], 'collision': 199, 'exit_reached': 0.0}
## Generation 44 
{'dist_obj': -551.9813557199647, 'robot_pos': [263.01446533203125, 573.2918701171875, -2.900075674057007], 'collision': 787, 'exit_reached': 0.0}
{'dist_obj': -475.68740420218614, 'robot_pos': [317.4978942871094, 459.9666748046875, 0.6257556676864624], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -539.5099436188366, 'robot_pos': [206.94410705566406, 579.1130981445312, 1.8126599788665771], 'collision': 84, 'exit_reached': 0.0}
{'dist_obj': -591.5723477291796, 'robot_pos': [531.1949462890625, 417.6774597167969, -0.6506382822990417], 'collision': 394, 'exit_reached': 0.0}
{'dist_obj': -525.9558351742775, 'robot_pos': [156.39341735839844, 577.0472412109375, 1.4140435457229614], 'collision': 10, 'exit_reached': 0.0}
